parent,Every parent loves their child.,pai ou mãe,Todo pai ou mãe ama seu filho.,[sound:327_parent.mp3]
only,She is the only girl here.,única,Ela é a única menina aqui.,[sound:328_only.mp3]
to stop,Please stop talking in class.,parar,Por favor pare de falar na aula.,[sound:329_to_stop.mp3]
face,Wash your face before breakfast.,rosto,Lave seu rosto antes do café.,[sound:330_face.mp3]
anything,I can eat anything for lunch.,qualquer coisa,Eu posso comer qualquer coisa no almoço.,[sound:331_anything.mp3]
to create,We will create a fun project.,criar,Nós vamos criar um projeto divertido.,[sound:332_to_create.mp3]
public,The public park is very big.,público,O parque público é muito grande.,[sound:333_public.mp3]
already,I already finished my homework.,já,Eu já terminei minha lição de casa.,[sound:334_already.mp3]
to speak,I want to speak in English.,falar,Eu quero falar em inglês.,[sound:335_to_speak.mp3]
others,Be kind to others at school.,outros,Seja gentil com os outros na escola.,[sound:336_others.mp3]
to read,I love to read adventure books.,ler,Eu adoro ler livros de aventura.,[sound:337_to_read.mp3]
level,This game has ten levels.,nível,Este jogo tem dez níveis.,[sound:338_level.mp3]
to allow,The teacher will allow one question.,permitir,A professora vai permitir uma pergunta.,[sound:339_to_allow.mp3]
to add,Add the numbers on the board.,adicionar,Adicione os números no quadro.,[sound:340_to_add.mp3]
office,The principal is in the office.,escritório,O diretor está no escritório.,[sound:341_office.mp3]
to spend,I like to spend time with friends.,passar,Eu gosto de passar tempo com amigos.,[sound:342_to_spend.mp3]
door,Please close the door quietly.,porta,Por favor feche a porta com cuidado.,[sound:343_door.mp3]
health,Eating vegetables is good for health.,saúde,Comer vegetais é bom para a saúde.,[sound:344_health.mp3]
person,She is a very kind person.,pessoa,Ela é uma pessoa muito gentil.,[sound:345_person.mp3]
art,I love art class on Fridays.,arte,Eu amo aula de arte nas sextas.,[sound:346_art.mp3]
sure,Are you sure about your answer?,certo,Você tem certeza da sua resposta?,[sound:347_sure.mp3]
such,She is such a good friend.,tão,Ela é uma amiga tão boa.,[sound:348_such.mp3]
war,War makes many people very sad.,guerra,A guerra deixa muitas pessoas muito tristes.,[sound:349_war.mp3]
history,History is my favorite subject.,história,História é minha matéria favorita.,[sound:350_history.mp3]
party,I love going to a party.,festa,Eu adoro ir a uma festa.,[sound:351_party.mp3]
within,Stay within the school area.,dentro de,Fique dentro da área da escola.,[sound:352_within.mp3]
to grow,Plants grow with water and sun.,crescer,Plantas crescem com água e sol.,[sound:353_to_grow.mp3]
result,The result of the test was good.,resultado,O resultado da prova foi bom.,[sound:354_result.mp3]
to open,Please open the door for me.,abrir,Por favor abra a porta para mim.,[sound:355_to_open.mp3]
change,I need to change my shoes.,mudar,Eu preciso mudar meus sapatos.,[sound:356_change.mp3]
morning,I eat breakfast every morning.,manhã,Eu tomo café da manhã todo dia.,[sound:357_morning.mp3]
to walk,I like to walk in the park.,caminhar,Eu gosto de caminhar no parque.,[sound:358_to_walk.mp3]
reason,What is the reason you are late?,razão,Qual é a razão de você estar atrasado?,[sound:359_reason.mp3]
low,The shelf is too low for me.,baixo,A prateleira é baixa demais para mim.,[sound:360_low.mp3]
to win,I want to win this game.,ganhar,Eu quero ganhar este jogo.,[sound:361_to_win.mp3]
research,She did research about animals.,pesquisa,Ela fez uma pesquisa sobre animais.,[sound:362_research.mp3]
girl,The girl has a red backpack.,menina,A menina tem uma mochila vermelha.,[sound:363_girl.mp3]
guy,That guy is very funny.,cara,Aquele cara é muito engraçado.,[sound:364_guy.mp3]
early,I woke up early today.,cedo,Eu acordei cedo hoje.,[sound:365_early.mp3]
food,I love eating delicious food.,comida,Eu adoro comer comida deliciosa.,[sound:366_food.mp3]
before,Wash your hands before eating.,antes,Lave as mãos antes de comer.,[sound:367_before.mp3]
moment,Wait just one moment please.,momento,Espere apenas um momento por favor.,[sound:368_moment.mp3]
himself,He did the homework himself.,ele mesmo,Ele fez a lição ele mesmo.,[sound:369_himself.mp3]
air,The air outside is very fresh.,ar,O ar lá fora é muito fresco.,[sound:370_air.mp3]
teacher,My teacher is very kind.,professor,Meu professor é muito gentil.,[sound:371_teacher.mp3]
force,The force of the wind is strong.,força,A força do vento é forte.,[sound:372_force.mp3]
to offer,I want to offer you some juice.,oferecer,Eu quero oferecer um suco para você.,[sound:373_to_offer.mp3]
enough,I have enough pencils for class.,suficiente,Eu tenho lápis suficientes para a aula.,[sound:374_enough.mp3]
both,Both my friends like soccer.,ambos,Ambos meus amigos gostam de futebol.,[sound:375_both.mp3]
education,Education is very important for everyone.,educação,A educação é muito importante para todos.,[sound:376_education.mp3]
across,She ran across the street carefully.,através,Ela correu através da rua com cuidado.,[sound:377_across.mp3]
although,I went out although it was cold.,embora,Eu saí embora estivesse frio.,[sound:378_although.mp3]
to remember,Try to remember your new words.,lembrar,Tente lembrar suas palavras novas.,[sound:379_to_remember.mp3]
foot,I hurt my foot playing soccer.,pé,Eu machuquei meu pé jogando futebol.,[sound:380_foot.mp3]
second,I finished in second place today.,segundo,Eu terminei em segundo lugar hoje.,[sound:381_second.mp3]
boy,The boy kicked the ball hard.,menino,O menino chutou a bola forte.,[sound:382_boy.mp3]
maybe,Maybe we can play later today.,talvez,Talvez possamos brincar mais tarde hoje.,[sound:383_maybe.mp3]
toward,She walked toward the school gate.,em direção a,Ela caminhou em direção ao portão da escola.,[sound:384_toward.mp3]
able,I am able to swim very well.,capaz,Eu sou capaz de nadar muito bem.,[sound:385_able.mp3]
age,My age is ten years old.,idade,Minha idade é dez anos.,[sound:386_age.mp3]
off,Please turn off the lights now.,desligado,Por favor desligue as luzes agora.,[sound:387_off.mp3]
policy,Our school has a no-phone policy.,regra,Nossa escola tem uma regra sem celular.,[sound:388_policy.mp3]
everything,I put everything in my backpack.,tudo,Eu coloquei tudo na minha mochila.,[sound:389_everything.mp3]
to love,I love spending time with friends.,amar,Eu amo passar tempo com amigos.,[sound:390_to_love.mp3]
process,Cooking is a fun process.,processo,Cozinhar é um processo divertido.,[sound:391_process.mp3]
music,I listen to music every day.,música,Eu ouço música todo dia.,[sound:392_music.mp3]
including,Everyone came; including my best friend.,incluindo,Todo mundo veio; incluindo meu melhor amigo.,[sound:393_including.mp3]
to consider,You should consider studying every day.,considerar,Você deveria considerar estudar todo dia.,[sound:394_to_consider.mp3]
to appear,A rainbow can appear after rain.,aparecer,Um arco-íris pode aparecer depois da chuva.,[sound:395_to_appear.mp3]
actually,This test is actually very easy.,na verdade,Esta prova é na verdade muito fácil.,[sound:396_actually.mp3]
to buy,I want to buy a new book.,comprar,Eu quero comprar um livro novo.,[sound:397_to_buy.mp3]
probably,It will probably rain this afternoon.,provavelmente,Provavelmente vai chover hoje à tarde.,[sound:398_probably.mp3]
human,Every human needs water to live.,humano,Todo humano precisa de água para viver.,[sound:399_human.mp3]
to wait,Please wait for me outside.,esperar,Por favor me espere do lado de fora.,[sound:400_to_wait.mp3]
to serve,I serve food at the table.,servir,Eu sirvo comida na mesa.,[sound:401_to_serve.mp3]
market,We buy fruit at the market.,mercado,Nós compramos fruta no mercado.,[sound:402_market.mp3]
to die,The old tree will die soon.,morrer,A árvore velha vai morrer em breve.,[sound:403_to_die.mp3]
to send,I will send a letter to her.,enviar,Eu vou enviar uma carta para ela.,[sound:404_to_send.mp3]
to expect,I expect good news today.,esperar,Eu espero boas notícias hoje.,[sound:405_to_expect.mp3]
home,I go home after school.,lar,Eu vou para o lar depois da escola.,[sound:406_home.mp3]
sense,That does not make sense to me.,sentido,Isso não faz sentido para mim.,[sound:407_sense.mp3]
to build,They want to build a new school.,construir,Eles querem construir uma nova escola.,[sound:408_to_build.mp3]
to stay,Please stay here with me.,ficar,Por favor fique aqui comigo.,[sound:409_to_stay.mp3]
to fall,The leaves fall in autumn.,cair,As folhas caem no outono.,[sound:410_to_fall.mp3]
oh,Oh! I forgot my book today.,oh,Oh! Eu esqueci meu livro hoje.,[sound:411_oh.mp3]
nation,Brazil is a big and beautiful nation.,nação,O Brasil é uma nação grande e bonita.,[sound:412_nation.mp3]
plan,We have a plan for the trip.,plano,Nós temos um plano para a viagem.,[sound:413_plan.mp3]
to cut,She will cut the cake now.,cortar,Ela vai cortar o bolo agora.,[sound:414_to_cut.mp3]
college,My sister studies at college.,faculdade,Minha irmã estuda na faculdade.,[sound:415_college.mp3]
interest,I have an interest in science.,interesse,Eu tenho interesse em ciências.,[sound:416_interest.mp3]
death,The death of the bird made us sad.,morte,A morte do pássaro nos deixou tristes.,[sound:417_death.mp3]
course,This is a great English course.,curso,Este é um ótimo curso de inglês.,[sound:418_course.mp3]
someone,Someone left a bag at the door.,alguém,Alguém deixou uma bolsa na porta.,[sound:419_someone.mp3]
experience,She has experience with animals.,experiência,Ela tem experiência com animais.,[sound:420_experience.mp3]
behind,He left his bag behind at school.,atrás,Ele deixou sua bolsa para trás na escola.,[sound:421_behind.mp3]
to reach,I cannot reach the top shelf.,alcançar,Eu não consigo alcançar a prateleira de cima.,[sound:422_to_reach.mp3]
local,We eat at the local restaurant.,local,Nós comemos no restaurante local.,[sound:423_local.mp3]
to kill,The cold weather can kill plants.,matar,O frio pode matar as plantas.,[sound:424_to_kill.mp3]
six,I have six books on my desk.,seis,Eu tenho seis livros na minha mesa.,[sound:425_six.mp3]
to remain,Please remain calm during the test.,permanecer,Por favor permaneça calmo durante a prova.,[sound:426_to_remain.mp3]
effect,Rain has a good effect on plants.,efeito,A chuva tem um bom efeito nas plantas.,[sound:427_effect.mp3]
use,Can I use your pencil please?,uso,Posso usar seu lápis por favor?,[sound:428_use.mp3]
yeah,Yeah! That is a great idea.,sim,Sim! Essa é uma ótima ideia.,[sound:429_yeah.mp3]
to suggest,I suggest we play outside today.,sugerir,Eu sugiro que bringuemos lá fora hoje.,[sound:430_to_suggest.mp3]
class,My class has thirty students.,turma,Minha turma tem trinta alunos.,[sound:431_class.mp3]
control,She has control of the situation.,controle,Ela tem controle da situação.,[sound:432_control.mp3]
to raise,We raise our hands in class.,levantar,Nós levantamos as mãos na aula.,[sound:433_to_raise.mp3]
care,Take care when you cross the street.,cuidado,Tenha cuidado ao atravessar a rua.,[sound:434_care.mp3]
perhaps,Perhaps we can go to the park.,talvez,Talvez possamos ir ao parque.,[sound:435_perhaps.mp3]
little,My little brother loves dinosaurs.,pequeno,Meu irmão pequeno adora dinossauros.,[sound:436_little.mp3]
late,Do not be late for school today.,tarde,Não chegue tarde para a escola hoje.,[sound:437_late.mp3]
hard,Math can be hard but fun.,difícil,Matemática pode ser difícil mas divertida.,[sound:438_hard.mp3]
field,The children play in the green field.,campo,As crianças brincam no campo verde.,[sound:439_field.mp3]
else,What else do you want to eat?,mais,O que mais você quer comer?,[sound:440_else.mp3]
to pass,I hope to pass the English test.,passar,Eu espero passar na prova de inglês.,[sound:441_to_pass.mp3]
former,The former teacher was very kind.,antigo,O antigo professor era muito gentil.,[sound:442_former.mp3]
to sell,They sell fresh bread every morning.,vender,Eles vendem pão fresco toda manhã.,[sound:443_to_sell.mp3]
major,Reading is a major skill for students.,principal,A leitura é uma habilidade principal para estudantes.,[sound:444_major.mp3]
sometimes,I sometimes eat lunch in the garden.,às vezes,Às vezes eu almoço no jardim.,[sound:445_sometimes.mp3]
to require,This game does require two players.,exigir,Este jogo exige dois jogadores.,[sound:446_to_require.mp3]
along,She walked along the river with friends.,ao longo,Ela caminhou ao longo do rio com amigos.,[sound:447_along.mp3]
development,Reading helps the development of the brain.,desenvolvimento,A leitura ajuda o desenvolvimento do cérebro.,[sound:448_development.mp3]
themselves,The kids made the cake themselves.,eles mesmos,As crianças fizeram o bolo elas mesmas.,[sound:449_themselves.mp3]
to report,Students must report any problem to teachers.,reportar,Os alunos devem reportar qualquer problema aos professores.,[sound:450_to_report.mp3]
role,She has an important role in the play.,papel,Ela tem um papel importante na peça.,[sound:451_role.mp3]
better,I feel better today than yesterday.,melhor,Eu me sinto melhor hoje do que ontem.,[sound:452_better.mp3]
economic,The economic news is good for everyone.,econômico,A notícia econômica é boa para todos.,[sound:453_economic.mp3]
effort,He made a big effort to finish.,esforço,Ele fez um grande esforço para terminar.,[sound:454_effort.mp3]
up,The cat jumped up on the table.,para cima,O gato pulou para cima da mesa.,[sound:455_up.mp3]
to decide,You need to decide now.,decidir,Você precisa decidir agora.,[sound:456_to_decide.mp3]
rate,The heart rate of the runner was high.,taxa,A taxa cardíaca do corredor estava alta.,[sound:457_rate.mp3]
strong,She is very strong for her age.,forte,Ela é muito forte para sua idade.,[sound:458_strong.mp3]
possible,Is it possible to finish today?,possível,É possível terminar hoje?,[sound:459_possible.mp3]
heart,The heart pumps blood through the body.,coração,O coração bombeia sangue pelo corpo.,[sound:460_heart.mp3]
drug,The doctor gave him a new drug.,remédio,O médico deu a ele um novo remédio.,[sound:461_drug.mp3]
show,The show starts at seven o'clock.,show,O show começa às sete horas.,[sound:462_show.mp3]
leader,Our leader spoke to the whole group.,líder,Nosso líder falou para o grupo todo.,[sound:463_leader.mp3]
light,Please turn on the light in here.,luz,Por favor acenda a luz aqui dentro.,[sound:464_light.mp3]
voice,She has a beautiful singing voice.,voz,Ela tem uma bela voz de cantora.,[sound:465_voice.mp3]
wife,His wife made a delicious cake.,esposa,A esposa dele fez um bolo delicioso.,[sound:466_wife.mp3]
whole,He ate the whole pizza by himself.,inteiro,Ele comeu a pizza inteira sozinho.,[sound:467_whole.mp3]
police,The police helped the lost child.,polícia,A polícia ajudou a criança perdida.,[sound:468_police.mp3]
mind,Keep your mind focused on the task.,mente,Mantenha sua mente focada na tarefa.,[sound:469_mind.mp3]
finally,We finally arrived at the beach.,finalmente,Finalmente chegamos à praia.,[sound:470_finally.mp3]
to pull,Please pull the door to open it.,puxar,Por favor puxe a porta para abrir.,[sound:471_to_pull.mp3]
to return,He will return home after school.,voltar,Ele vai voltar para casa depois da escola.,[sound:472_to_return.mp3]
