"anybody"|"Is there anybody home?"|"A child knocking on a front door of a house and looking around for someone, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"anymore"|"She doesn't live here anymore."|"A woman standing outside a house with packed moving boxes and a sold sign nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"anyone"|"Did anyone call while I was out?"|"A person returning home and checking a phone with missed call notifications on the screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"anything"|"I'll eat anything — I'm starving."|"A very hungry boy sitting at a table with eyes wide open in front of many dishes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"anyway"|"It was raining, but we went out anyway."|"Two friends walking outside happily under rain without umbrellas, smiling and splashing puddles, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"anywhere"|"I can't find my keys anywhere."|"A person searching frantically through couch cushions and shelves looking for lost keys, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apart"|"The two cities are about fifty miles apart."|"A simple map showing two towns with a long road and distance marker between them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apart"|"Apart from the rain, it was a great trip."|"A couple smiling on a rainy trip road with suitcases, looking happy despite the rain, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apartment"|"They just moved into a new apartment downtown."|"A couple carrying boxes through the door of a bright new apartment in a city building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apology"|"He offered a sincere apology for being late."|"A man bowing his head apologetically to a waiting woman at a restaurant table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apparent"|"It was apparent that she hadn't slept well."|"A tired woman with dark circles under her eyes yawning at a breakfast table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apparently"|"Apparently, the meeting was canceled."|"Office workers arriving at an empty meeting room looking surprised at a blank whiteboard, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"appeal"|"The case went to the court of appeal."|"A lawyer standing before a judge in a courtroom holding a stack of papers, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"appearance"|"His appearance changed a lot after the haircut."|"A man looking in a mirror amazed at his new short haircut compared to his old long hair, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"apple"|"She packed an apple and a sandwich for lunch."|"A girl placing a red apple and a sandwich into a lunchbox on a kitchen counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"application"|"I submitted my application for the job yesterday."|"A person clicking send on a laptop screen showing a job application form, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"appointment"|"I have a doctor's appointment at three."|"A person sitting in a waiting room chair holding a slip with 3:00 written on it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"appreciation"|"She expressed her appreciation for all the help."|"A smiling woman holding flowers saying thank you to a group of helpful friends, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
