"Ms."|"Ms. Rivera will lead the meeting today."|"Sra. / Srta.(substantivo)"|"A Sra. Rivera vai conduzir a reunião hoje."
"much"|"I don't have much time before my flight."|"muito(determinante)"|"Não tenho muito tempo antes do meu voo."
"much"|"The new version works much better than the old one."|"muito(advérbio)"|"A nova versão funciona muito melhor do que a antiga."
"mud"|"The kids came home covered in mud."|"lama(substantivo)"|"As crianças chegaram em casa cobertas de lama."
"multiple"|"She applied to multiple universities at the same time."|"vários(adjetivo)"|"Ela se candidatou a várias universidades ao mesmo tempo."
"municipal"|"The municipal pool is open on weekends."|"municipal(adjetivo)"|"A piscina municipal fica aberta nos fins de semana."
"murder"|"The murder was investigated for months before an arrest was made."|"assassinato(substantivo)"|"O assassinato foi investigado por meses antes de uma prisão ser feita."
"muscle"|"He pulled a muscle during practice."|"músculo(substantivo)"|"Ele distendeu um músculo durante o treino."
"museum"|"The kids loved the dinosaur exhibit at the museum."|"museu(substantivo)"|"As crianças adoraram a exposição de dinossauros no museu."
"mushroom"|"She added mushroom to the pasta sauce."|"cogumelo(substantivo)"|"Ela adicionou cogumelo ao molho do macarrão."
"music"|"He plays music every evening to relax."|"música(substantivo)"|"Ele toca música toda tarde para relaxar."
"musical"|"She has always been very musical, even as a child."|"musical(adjetivo)"|"Ela sempre foi muito musical, mesmo quando criança."
"musician"|"The musician played for hours without stopping."|"músico(substantivo)"|"O músico tocou por horas sem parar."
"Muslim"|"Her Muslim colleagues fasted during Ramadan."|"muçulmano(adjetivo)"|"Seus colegas muçulmanos jejuaram durante o Ramadã."
"Muslim"|"A Muslim from her neighborhood opened a new restaurant."|"muçulmano(substantivo)"|"Um muçulmano do bairro dela abriu um novo restaurante."
"must"|"You must wear a seatbelt in the car."|"dever / precisar(verbo modal)"|"Você deve usar cinto de segurança no carro."
"mutual"|"They ended the contract by mutual agreement."|"mútuo(adjetivo)"|"Eles encerraram o contrato por acordo mútuo."
"my"|"I left my keys on the kitchen counter."|"meu / minha(artigo possessivo)"|"Deixei minhas chaves no balcão da cozinha."
"myself"|"I made dinner myself tonight."|"eu mesmo(pronome)"|"Eu mesmo fiz o jantar esta noite."
"mysterious"|"There was a mysterious noise coming from the basement."|"misterioso(adjetivo)"|"Havia um barulho misterioso vindo do porão."
"mystery"|"Nobody could solve the mystery of the missing money."|"mistério(substantivo)"|"Ninguém conseguiu resolver o mistério do dinheiro desaparecido."
"myth"|"It's a common myth that you need eight glasses of water a day."|"mito(substantivo)"|"É um mito comum que você precisa de oito copos de água por dia."
"n't"|"She doesn't want to go out tonight."|"não(partícula negativa)"|"Ela não quer sair hoje à noite."
"nail"|"He hit his thumb with the hammer instead of the nail."|"prego(substantivo)"|"Ele acertou o polegar com o martelo em vez do prego."
"naked"|"The baby ran naked through the living room."|"nu(adjetivo)"|"O bebê correu pelado pela sala."
"name"|"What's the name of that restaurant on Fifth Avenue?"|"nome(substantivo)"|"Qual é o nome daquele restaurante na Quinta Avenida?"
"narrative"|"The documentary had a compelling narrative about survival."|"narrativa(substantivo)"|"O documentário tinha uma narrativa envolvente sobre sobrevivência."
"narrow"|"The road was too narrow for two cars to pass."|"estreito(adjetivo)"|"A estrada era estreita demais para dois carros passarem."
"nasty"|"That was a nasty fall — are you okay?"|"feio / horrível(adjetivo)"|"Foi uma queda feia — você está bem?"
"nation"|"The entire nation watched the election results."|"nação(substantivo)"|"A nação inteira acompanhou os resultados da eleição."
"national"|"It's a national holiday, so the banks are closed."|"nacional(adjetivo)"|"É um feriado nacional, então os bancos estão fechados."
"nationwide"|"The storm caused damage nationwide."|"em todo o país(advérbio)"|"A tempestade causou danos em todo o país."
"native"|"She is a native Spanish speaker."|"nativo(adjetivo)"|"Ela é falante nativa de espanhol."
"natural"|"She has a natural talent for music."|"natural(adjetivo)"|"Ela tem um talento natural para música."
"naturally"|"He naturally woke up early."|"naturalmente(advérbio)"|"Ele acordou cedo naturalmente."
"nature"|"We spent the day in nature."|"natureza(substantivo)"|"Passamos o dia na natureza."
"naval"|"He joined the naval academy."|"naval(adjetivo)"|"Ele ingressou na academia naval."
"near"|"She sat near the window."|"perto de(preposição)"|"Ela se sentou perto da janela."
"near"|"The school is very near."|"próximo(adjetivo)"|"A escola é muito próxima."
"near"|"Don't come near!"|"perto(advérbio)"|"Não chegue perto!"
"nearby"|"There is a nearby hospital."|"próximo(adjetivo)"|"Há um hospital próximo."
"nearby"|"My mom lives nearby."|"perto(advérbio)"|"Minha mãe mora perto."
"nearly"|"I nearly missed the bus."|"quase(advérbio)"|"Eu quase perdi o ônibus."
"neat"|"His room is always neat."|"arrumado(adjetivo)"|"O quarto dele é sempre arrumado."
"necessarily"|"More expensive doesn't necessarily mean better."|"necessariamente(advérbio)"|"Mais caro não significa necessariamente melhor."
"necessary"|"Is it necessary to bring a ID?"|"necessário(adjetivo)"|"É necessário trazer um documento?"
"necessity"|"Water is a basic necessity."|"necessidade(substantivo)"|"Água é uma necessidade básica."
"neck"|"My neck hurts from sleeping wrong."|"pescoço(substantivo)"|"Meu pescoço dói por ter dormido errado."
"need"|"There is a need for more teachers."|"necessidade(substantivo)"|"Há uma necessidade de mais professores."
"needle"|"She threaded the needle carefully."|"agulha(substantivo)"|"Ela enfiou a linha na agulha com cuidado."
"negative"|"Try not to have a negative attitude."|"negativo(adjetivo)"|"Tente não ter uma atitude negativa."
"negotiation"|"The negotiation took three hours."|"negociação(substantivo)"|"A negociação durou três horas."
"neighbor"|"My neighbor is very friendly."|"vizinho(substantivo)"|"Meu vizinho é muito simpático."
"neighborhood"|"This is a safe neighborhood."|"bairro(substantivo)"|"Este é um bairro seguro."
"neighboring"|"The neighboring town has a big market."|"vizinho(adjetivo)"|"A cidade vizinha tem um grande mercado."
"neither"|"Neither of us wanted to leave."|"nenhum dos dois(advérbio)"|"Nenhum de nós queria ir embora."
"neither"|"Neither option sounds good."|"nenhum(determinante)"|"Nenhuma das opções parece boa."
"nerve"|"It takes nerve to speak in public."|"coragem(substantivo)"|"Falar em público exige coragem."
"nervous"|"I was nervous before the presentation."|"nervoso(adjetivo)"|"Eu estava nervoso antes da apresentação."
"nest"|"There is a bird's nest in the tree."|"ninho(substantivo)"|"Há um ninho de pássaro na árvore."
"net"|"The fishing net was full."|"rede(substantivo)"|"A rede de pesca estava cheia."
"net"|"What is the net price after the discount?"|"líquido(adjetivo)"|"Qual é o preço líquido após o desconto?"
"network"|"She has a strong professional network."|"rede(substantivo)"|"Ela tem uma forte rede profissional."
"neutral"|"Try to stay neutral during the argument."|"neutro(adjetivo)"|"Tente ficar neutro durante a discussão."
"never"|"I have never been to Japan."|"nunca(advérbio)"|"Eu nunca fui ao Japão."
"nevertheless"|"It was raining; nevertheless, we went out."|"mesmo assim(advérbio)"|"Estava chovendo; mesmo assim, saímos."
"new"|"I got a new phone yesterday."|"novo(adjetivo)"|"Eu peguei um celular novo ontem."
"newly"|"They are newly married."|"recentemente(advérbio)"|"Eles são recém-casados."
"news"|"Did you watch the news today?"|"notícias(substantivo)"|"Você assistiu às notícias hoje?"
"newspaper"|"He reads the newspaper every morning."|"jornal(substantivo)"|"Ele lê o jornal toda manhã."
"next"|"I get off at the next stop."|"próximo(numeral)"|"Eu desço na próxima parada."
"next"|"She sat next to me."|"ao lado de(preposição)"|"Ela se sentou ao meu lado."
"nice"|"That was a really nice dinner."|"agradável(adjetivo)"|"Foi um jantar realmente agradável."
"night"|"I can't sleep at night."|"noite(substantivo)"|"Eu não consigo dormir à noite."
"nightmare"|"I had a nightmare last night."|"pesadelo(substantivo)"|"Eu tive um pesadelo ontem à noite."
"nine"|"I have nine cousins."|"nove(numeral)"|"Eu tenho nove primos."
"no"|"There is no milk left."|"nenhum(artigo)"|"Não sobrou leite nenhum."
"no"|"No, I don't want any."|"não(advérbio)"|"Não, eu não quero."
"no"|"No smoking inside the building."|"proibido(interjeição)"|"Proibido fumar dentro do prédio."
"no"|"No, you can't take mine."|"não(pronome)"|"Não, você não pode pegar o meu."
"no"|"I have no idea what happened."|"nenhum(determinante)"|"Não tenho nenhuma ideia do que aconteceu."
"nobody"|"Nobody knows where she went."|"ninguém(pronome)"|"Ninguém sabe para onde ela foi."
"noise"|"The noise from the street kept me awake."|"barulho(substantivo)"|"O barulho da rua me manteve acordado."
"nomination"|"Her nomination surprised everyone on the team."|"indicação(substantivo)"|"A indicação dela surpreendeu todos no time."
"nominee"|"The nominee gave a short speech."|"indicado(substantivo)"|"O indicado fez um discurso curto."
"none"|"I looked for milk, but there was none left."|"nenhum(pronome)"|"Procurei leite, mas não sobrou nenhum."
"nonetheless"|"It was raining. We went out nonetheless."|"mesmo assim(advérbio)"|"Estava chovendo. Fomos assim mesmo."
"nonprofit"|"She works for a nonprofit organization."|"sem fins lucrativos(adjetivo)"|"Ela trabalha para uma organização sem fins lucrativos."
"noon"|"We usually eat lunch at noon."|"meio-dia(substantivo)"|"A gente geralmente almoça ao meio-dia."
"nor"|"He doesn't smoke, nor does he drink."|"nem(conjunção)"|"Ele não fuma, nem bebe."
"norm"|"Working overtime became the norm there."|"norma(substantivo)"|"Fazer hora extra virou norma lá."
"normal"|"This is a normal part of growing up."|"normal(adjetivo)"|"Isso é uma parte normal de crescer."
"normally"|"I normally wake up at seven."|"normalmente(advérbio)"|"Eu normalmente acordo às sete."
"north"|"They drove north for three hours."|"norte(substantivo)"|"Eles dirigiram para o norte por três horas."
"northeast"|"The storm is moving toward the northeast."|"nordeste(substantivo)"|"A tempestade está se movendo em direção ao nordeste."
"northern"|"It gets very cold in the northern states."|"norte(adjetivo)"|"Fica muito frio nos estados do norte."
"northwest"|"Portland is in the northwest of the country."|"noroeste(substantivo)"|"Portland fica no noroeste do país."
"nose"|"She blew her nose and felt better."|"nariz(substantivo)"|"Ela assoou o nariz e se sentiu melhor."
"not"|"I'm not ready yet."|"não(advérbio)"|"Eu ainda não estou pronto."
"not"|"Not that I care, but what did he say?"|"não que(conjunção)"|"Não que me importe, mas o que ele disse?"
"note"|"Leave him a note on the fridge."|"bilhete(substantivo)"|"Deixa um bilhete para ele na geladeira."
"notebook"|"She wrote everything down in her notebook."|"caderno(substantivo)"|"Ela anotou tudo no caderno dela."
"nothing"|"There's nothing in the fridge."|"nada(pronome)"|"Não tem nada na geladeira."
"notice"|"Did you see the notice on the door?"|"aviso(substantivo)"|"Você viu o aviso na porta?"
"notion"|"I had no notion of how hard it would be."|"noção(substantivo)"|"Eu não tinha noção de como seria difícil."
"novel"|"I read that novel in two days."|"romance(substantivo)"|"Li aquele romance em dois dias."
"now"|"I need to leave now."|"agora(advérbio)"|"Eu preciso ir embora agora."
"now"|"Now that you're here, we can start."|"agora que(conjunção)"|"Agora que você chegou, podemos começar."
"nowhere"|"My keys are nowhere to be found."|"em lugar nenhum(advérbio)"|"Minhas chaves não estão em lugar nenhum."
"nuclear"|"The city is near a nuclear power plant."|"nuclear(adjetivo)"|"A cidade fica perto de uma usina nuclear."
"number"|"What's your phone number?"|"número(substantivo)"|"Qual é o seu número de telefone?"
"numerous"|"She received numerous complaints."|"numeroso(adjetivo)"|"Ela recebeu inúmeras reclamações."
"nurse"|"The nurse checked my blood pressure."|"enfermeiro(substantivo)"|"O enfermeiro verificou minha pressão arterial."
"nut"|"He grabbed a handful of nuts from the bowl."|"castanha(substantivo)"|"Ele pegou um punhado de castanhas da tigela."
"nutrient"|"Spinach is packed with nutrients."|"nutriente(substantivo)"|"O espinafre é rico em nutrientes."
"o'clock"|"The meeting starts at nine o'clock."|"horas(advérbio)"|"A reunião começa às nove horas."
"oak"|"There's a huge oak tree in the backyard."|"carvalho(substantivo)"|"Tem um carvalho enorme no quintal."
"object"|"There's a strange object under the table."|"objeto(substantivo)"|"Tem um objeto estranho embaixo da mesa."
