"Saving"|"Buying in bulk is a real saving."|"Economia <i>(substantivo)</i>"|"Comprar em quantidade é uma economia de verdade."|"[sound:3088_saving.mp3]"|"<img src='3088_saving.jpg'>"
"Investment"|"Buying that house was a smart investment."|"Investimento <i>(substantivo)</i>"|"Comprar aquela casa foi um investimento inteligente."|"[sound:1867_investment.mp3]"|"<img src='1867_investment.jpg'>"
"Emergency"|"Call 911 only in a real emergency."|"Emergência <i>(substantivo)</i>"|"Ligue para o 911 apenas em uma emergência de verdade."|"[sound:1148_emergency.mp3]"|"<img src='1148_emergency.jpg'>"
"Before"|"Call me before you leave."|"Antes que / antes de <i>(conjunção)</i>"|"Me liga antes de você sair."|"[sound:325_before.mp3]"|"<img src='325_before.jpg'>"
"If"|"Call me if you need anything."|"Se <i>(conjunção)</i>"|"Me liga se precisar de qualquer coisa."|"[sound:1737_if.mp3]"|"<img src='1737_if.jpg'>"
"When"|"Call me when you get home."|"Quando <i>(conjunção)</i>"|"Me liga quando você chegar em casa."|"[sound:4902_when.mp3]"|"<img src='4902_when.jpg'>"
"Marker"|"Can I borrow a marker to label these boxes?"|"Marcador <i>(substantivo)</i>"|"Posso pegar um marcador emprestado para etiquetar essas caixas?"|"[sound:2128_marker.mp3]"|"<img src='2128_marker.jpg'>"
"That"|"Can I borrow that pen?"|"Aquele <i>(determinante)</i>"|"Posso pegar aquela caneta emprestada?"|"[sound:3579_that.mp3]"|"<img src='3579_that.jpg'>"
"Bike"|"Can I borrow your bike this weekend?"|"Bike, bicicleta <i>(substantivo)</i>"|"Posso pegar sua bike emprestada neste fim de semana?"|"[sound:359_bike.mp3]"|"<img src='359_bike.jpg'>"
"To Borrow"|"Can I borrow your charger for a minute?"|"Pedir emprestado <i>(verbo)</i>"|"Posso pegar seu carregador emprestado por um minuto?"|"[sound:3747_to_borrow.mp3]"|"<img src='3747_to_borrow.jpg'>"
"Pen"|"Can I borrow your pen?"|"Caneta <i>(substantivo)</i>"|"Posso pegar emprestada a sua caneta?"|"[sound:2579_pen.mp3]"|"<img src='2579_pen.jpg'>"
"Straw"|"Can I get a straw for my drink?"|"Canudo <i>(substantivo)</i>"|"Posso pegar um canudo para a minha bebida?"|"[sound:3412_straw.mp3]"|"<img src='3412_straw.jpg'>"
"Extension"|"Can I get an extension on the deadline?"|"Prazo adicional/extensão <i>(substantivo)</i>"|"Posso ter um prazo adicional para a entrega?"|"[sound:1279_extension.mp3]"|"<img src='1279_extension.jpg'>"
"Drink"|"Can I get you a drink?"|"Bebida <i>(substantivo)</i>"|"Posso te oferecer uma bebida?"|"[sound:1062_drink.mp3]"|"<img src='1062_drink.jpg'>"
"Bit"|"Can I have a bit of your sandwich?"|"Pedaço, pouquinho <i>(substantivo)</i>"|"Posso pegar um pedacinho do seu sanduíche?"|"[sound:369_bit.mp3]"|"<img src='369_bit.jpg'>"
"Cup"|"Can I have a cup of coffee?"|"Xícara <i>(substantivo)</i>"|"Posso tomar uma xícara de café?"|"[sound:861_cup.mp3]"|"<img src='861_cup.jpg'>"
"Grape"|"Can I have a few grapes?"|"Uva <i>(substantivo)</i>"|"Posso pegar algumas uvas?"|"[sound:1562_grape.mp3]"|"<img src='1562_grape.jpg'>"
"Juice"|"Can I have a glass of orange juice?"|"Suco <i>(substantivo)</i>"|"Posso tomar um copo de suco de laranja?"|"[sound:1914_juice.mp3]"|"<img src='1914_juice.jpg'>"
"Glass"|"Can I have a glass of water, please?"|"Copo <i>(substantivo)</i>"|"Posso ter um copo de água, por favor?"|"[sound:1534_glass.mp3]"|"<img src='1534_glass.jpg'>"
"Water"|"Can I have a glass of water, please?"|"Água <i>(substantivo)</i>"|"Posso pegar um copo de água, por favor?"|"[sound:4868_water.mp3]"|"<img src='4868_water.jpg'>"
"Side"|"Can I have a side of rice with that?"|"Acompanhamento/lado <i>(substantivo)</i>"|"Posso pedir arroz como acompanhamento?"|"[sound:3214_side.mp3]"|"<img src='3214_side.jpg'>"
"Lemon"|"Can I have a slice of lemon in my water?"|"Limão <i>(substantivo)</i>"|"Posso ter uma rodela de limão na minha água?"|"[sound:2001_lemon.mp3]"|"<img src='2001_lemon.jpg'>"
"Extra"|"Can I have an extra blanket, please?"|"Extra/adicional <i>(adjetivo)</i>"|"Posso ter um cobertor extra, por favor?"|"[sound:1283_extra.mp3]"|"<img src='1283_extra.jpg'>"
"Piece"|"Can I have another piece of cake?"|"Pedaço <i>(substantivo)</i>"|"Posso pegar mais um pedaço de bolo?"|"[sound:2624_piece.mp3]"|"<img src='2624_piece.jpg'>"
"Another"|"Can I have another slice of pizza?"|"Outro <i>(determinante)</i>"|"Posso pegar outra fatia de pizza?"|"[sound:158_another.mp3]"|"<img src='158_another.jpg'>"
"Slice"|"Can I have another slice of pizza?"|"Fatia <i>(substantivo)</i>"|"Posso pegar mais uma fatia de pizza?"|"[sound:3259_slice.mp3]"|"<img src='3259_slice.jpg'>"
"Dessert"|"Can I have dessert after dinner?"|"Sobremesa <i>(substantivo)</i>"|"Posso comer sobremesa depois do jantar?"|"[sound:958_dessert.mp3]"|"<img src='958_dessert.jpg'>"
"Menu"|"Can I see the menu, please?"|"Cardápio <i>(substantivo)</i>"|"Posso ver o cardápio, por favor?"|"[sound:2179_menu.mp3]"|"<img src='2179_menu.jpg'>"
"Outlet"|"Can I use that outlet to charge my phone?"|"Tomada <i>(substantivo)</i>"|"Posso usar aquela tomada para carregar meu celular?"|"[sound:2489_outlet.mp3]"|"<img src='2489_outlet.jpg'>"
"Check"|"Can we get the check, please?"|"Conta <i>(substantivo)</i>"|"Pode trazer a conta, por favor?"|"[sound:567_check.mp3]"|"<img src='567_check.jpg'>"
"Ice"|"Can you add some ice to my drink?"|"Gelo <i>(substantivo)</i>"|"Você pode colocar um pouco de gelo na minha bebida?"|"[sound:1726_ice.mp3]"|"<img src='1726_ice.jpg'>"
"To Add"|"Can you add some salt to the soup?"|"Adicionar <i>(verbo)</i>"|"Você pode adicionar um pouco de sal na sopa?"|"[sound:3659_to_add.mp3]"|"<img src='3659_to_add.jpg'>"
"To Arrange"|"Can you arrange a meeting for Monday?"|"Organizar/agendar <i>(verbo)</i>"|"Você consegue organizar uma reunião para segunda-feira?"|"[sound:3692_to_arrange.mp3]"|"<img src='3692_to_arrange.jpg'>"
"To Assist"|"Can you assist me with these bags?"|"Ajudar/auxiliar <i>(verbo)</i>"|"Você pode me ajudar com essas sacolas?"|"[sound:3701_to_assist.mp3]"|"<img src='3701_to_assist.jpg'>"
"Briefly"|"Can you briefly explain what happened?"|"Brevemente <i>(advérbio)</i>"|"Você pode explicar brevemente o que aconteceu?"|"[sound:432_briefly.mp3]"|"<img src='432_briefly.jpg'>"
"To Bring"|"Can you bring me a glass of water?"|"Trazer <i>(verbo)</i>"|"Você pode me trazer um copo d'água?"|"[sound:3753_to_bring.mp3]"|"<img src='3753_to_bring.jpg'>"
"To Carry"|"Can you carry this box for me?"|"Carregar <i>(verbo)</i>"|"Você pode carregar essa caixa pra mim?"|"[sound:3767_to_carry.mp3]"|"<img src='3767_to_carry.jpg'>"
"To Clear"|"Can you clear the table after dinner?"|"Limpar <i>(verbo)</i>"|"Você pode limpar a mesa depois do jantar?"|"[sound:3790_to_clear.mp3]"|"<img src='3790_to_clear.jpg'>"
"To Convert"|"Can you convert this file to PDF?"|"Converter <i>(verbo)</i>"|"Você consegue converter esse arquivo para PDF?"|"[sound:3839_to_convert.mp3]"|"<img src='3839_to_convert.jpg'>"
"To Copy"|"Can you copy this file for me?"|"Copiar <i>(verbo)</i>"|"Você pode copiar este arquivo para mim?"|"[sound:3848_to_copy.mp3]"|"<img src='3848_to_copy.jpg'>"
"To Define"|"Can you define this word for me?"|"Definir <i>(verbo)</i>"|"Você pode definir esta palavra para mim?"|"[sound:3881_to_define.mp3]"|"<img src='3881_to_define.jpg'>"
"To Describe"|"Can you describe what the person looked like?"|"Descrever <i>(verbo)</i>"|"Você pode descrever como era a pessoa?"|"[sound:3893_to_describe.mp3]"|"<img src='3893_to_describe.jpg'>"
"To Distinguish"|"Can you distinguish between the two flavors?"|"Distinguir <i>(verbo)</i>"|"Você consegue distinguir os dois sabores?"|"[sound:3919_to_distinguish.mp3]"|"<img src='3919_to_distinguish.jpg'>"
"To Edit"|"Can you edit this paragraph for me?"|"Editar <i>(verbo)</i>"|"Você pode editar esse parágrafo pra mim?"|"[sound:3949_to_edit.mp3]"|"<img src='3949_to_edit.jpg'>"
"To Estimate"|"Can you estimate how long the repair will take?"|"Estimar <i>(verbo)</i>"|"Você consegue estimar quanto tempo o reparo vai levar?"|"[sound:3976_to_estimate.mp3]"|"<img src='3976_to_estimate.jpg'>"
"To Explain"|"Can you explain how this works?"|"Explicar <i>(verbo)</i>"|"Você pode me explicar como isso funciona?"|"[sound:3992_to_explain.mp3]"|"<img src='3992_to_explain.jpg'>"
"To Extend"|"Can you extend the deadline by one week?"|"Estender <i>(verbo)</i>"|"Você pode estender o prazo por uma semana?"|"[sound:3998_to_extend.mp3]"|"<img src='3998_to_extend.jpg'>"
"To Fix"|"Can you fix the leak under the sink?"|"Consertar <i>(verbo)</i>"|"Você consegue consertar o vazamento embaixo da pia?"|"[sound:4019_to_fix.mp3]"|"<img src='4019_to_fix.jpg'>"
"Switch"|"Can you flip the switch to turn on the light?"|"Interruptor <i>(substantivo)</i>"|"Você pode apertar o interruptor para acender a luz?"|"[sound:3504_switch.mp3]"|"<img src='3504_switch.jpg'>"
"Hint"|"Can you give me a hint?"|"Dica / pista <i>(substantivo)</i>"|"Você pode me dar uma dica?"|"[sound:1665_hint.mp3]"|"<img src='1665_hint.jpg'>"
"Example"|"Can you give me an example?"|"Exemplo <i>(substantivo)</i>"|"Você pode me dar um exemplo?"|"[sound:1237_example.mp3]"|"<img src='1237_example.jpg'>"
"Explanation"|"Can you give me an explanation for this charge?"|"Explicação <i>(substantivo)</i>"|"Você pode me dar uma explicação para essa cobrança?"|"[sound:1271_explanation.mp3]"|"<img src='1271_explanation.jpg'>"
"Direction"|"Can you give me directions to the station?"|"Direção/caminho <i>(substantivo)</i>"|"Você pode me dar as direções para a estação?"|"[sound:992_direction.mp3]"|"<img src='992_direction.jpg'>"
"Precise"|"Can you give me the precise address?"|"Preciso <i>(adjetivo)</i>"|"Você pode me dar o endereço preciso?"|"[sound:2719_precise.mp3]"|"<img src='2719_precise.jpg'>"
"Address"|"Can you give me your address?"|"Endereço <i>(substantivo)</i>"|"Você pode me dar seu endereço?"|"[sound:050_address.mp3]"|"<img src='050_address.jpg'>"
"Bottle"|"Can you grab me a bottle of water?"|"Garrafa <i>(substantivo)</i>"|"Você pode me pegar uma garrafa de água?"|"[sound:407_bottle.mp3]"|"<img src='407_bottle.jpg'>"
"To Grab"|"Can you grab me a glass of water?"|"Pegar <i>(verbo)</i>"|"Você pode me pegar um copo de água?"|"[sound:4053_to_grab.mp3]"|"<img src='4053_to_grab.jpg'>"
"Spoon"|"Can you grab me a spoon for the soup?"|"Colher <i>(substantivo)</i>"|"Você pode me pegar uma colher para a sopa?"|"[sound:3345_spoon.mp3]"|"<img src='3345_spoon.jpg'>"
"Tissue"|"Can you hand me a tissue?"|"Lenço de papel <i>(substantivo)</i>"|"Você pode me passar um lenço de papel?"|"[sound:3640_tissue.mp3]"|"<img src='3640_tissue.jpg'>"
"Paper"|"Can you hand me that paper?"|"Papel <i>(substantivo)</i>"|"Você pode me passar aquele papel?"|"[sound:2527_paper.mp3]"|"<img src='2527_paper.jpg'>"
"To Hand"|"Can you hand me that pen?"|"Entregar <i>(verbo)</i>"|"Você pode me entregar aquela caneta?"|"[sound:4064_to_hand.mp3]"|"<img src='4064_to_hand.jpg'>"
"Me"|"Can you hear me?"|"Me/mim <i>(pronome)</i>"|"Você consegue me ouvir?"|"[sound:2150_me.mp3]"|"<img src='2150_me.jpg'>"
"Can"|"Can you help me carry this box?"|"Poder <i>(verbo)</i>"|"Você pode me ajudar a carregar esta caixa?"|"[sound:489_can.mp3]"|"<img src='489_can.jpg'>"
"To Install"|"Can you help me install this app?"|"Instalar <i>(verbo)</i>"|"Você pode me ajudar a instalar esse aplicativo?"|"[sound:4115_to_install.mp3]"|"<img src='4115_to_install.jpg'>"
"You"|"Can you help me with this bag?"|"Você, vocês <i>(pronome)</i>"|"Você pode me ajudar com essa bolsa?"|"[sound:4989_you.mp3]"|"<img src='4989_you.jpg'>"
"Us"|"Can you help us?"|"Nos/nós <i>(pronome)</i>"|"Você pode nos ajudar?"|"[sound:4786_us.mp3]"|"<img src='4786_us.jpg'>"
"To Hold"|"Can you hold my bag for a second?"|"Segurar <i>(verbo)</i>"|"Você pode segurar minha bolsa por um segundo?"|"[sound:4084_to_hold.mp3]"|"<img src='4084_to_hold.jpg'>"
"To Identify"|"Can you identify which wire is broken?"|"Identificar <i>(verbo)</i>"|"Você consegue identificar qual fio está quebrado?"|"[sound:4094_to_identify.mp3]"|"<img src='4094_to_identify.jpg'>"
"Secret"|"Can you keep a secret?"|"Segredo <i>(substantivo)</i>"|"Você consegue guardar um segredo?"|"[sound:3118_secret.mp3]"|"<img src='3118_secret.jpg'>"
"Buck"|"Can you lend me a buck?"|"Dólar <i>(substantivo)</i>"|"Você pode me emprestar um dólar?"|"[sound:446_buck.mp3]"|"<img src='446_buck.jpg'>"
"To Lend"|"Can you lend me your charger?"|"Emprestar <i>(verbo)</i>"|"Você pode me emprestar o carregador?"|"[sound:4158_to_lend.mp3]"|"<img src='4158_to_lend.jpg'>"
"Copy"|"Can you make a copy of this document for me?"|"Cópia <i>(substantivo)</i>"|"Você pode me fazer uma cópia deste documento?"|"[sound:788_copy.mp3]"|"<img src='788_copy.jpg'>"
"Closer"|"Can you move your chair closer to the table?"|"Mais perto <i>(adjetivo)</i>"|"Você pode mover sua cadeira mais perto da mesa?"|"[sound:627_closer.mp3]"|"<img src='627_closer.jpg'>"
"Window"|"Can you open the window? It's hot in here."|"Janela <i>(substantivo)</i>"|"Você pode abrir a janela? Está quente aqui."|"[sound:4936_window.mp3]"|"<img src='4936_window.jpg'>"
"To Open"|"Can you open the window? It's hot in here."|"Abrir <i>(verbo)</i>"|"Você pode abrir a janela? Está quente aqui."|"[sound:4216_to_open.mp3]"|"<img src='4216_to_open.jpg'>"
"Salt"|"Can you pass me the salt, please?"|"Sal <i>(substantivo)</i>"|"Você pode me passar o sal, por favor?"|"[sound:3079_salt.mp3]"|"<img src='3079_salt.jpg'>"
"Butter"|"Can you pass the butter, please?"|"Manteiga <i>(substantivo)</i>"|"Você pode me passar a manteiga, por favor?"|"[sound:469_butter.mp3]"|"<img src='469_butter.jpg'>"
"To Peel"|"Can you peel the potatoes for me?"|"Descascar <i>(verbo)</i>"|"Você pode descascar as batatas para mim?"|"[sound:4237_to_peel.mp3]"|"<img src='4237_to_peel.jpg'>"
"To Pour"|"Can you pour me a glass of water?"|"Despejar/servir <i>(verbo)</i>"|"Você pode me servir um copo d'água?"|"[sound:4265_to_pour.mp3]"|"<img src='4265_to_pour.jpg'>"
"To Print"|"Can you print this document for me?"|"Imprimir <i>(verbo)</i>"|"Você pode imprimir esse documento para mim?"|"[sound:4279_to_print.mp3]"|"<img src='4279_to_print.jpg'>"
"Lid"|"Can you put the lid back on the pot?"|"Tampa <i>(substantivo)</i>"|"Você pode colocar a tampa de volta na panela?"|"[sound:2016_lid.mp3]"|"<img src='2016_lid.jpg'>"
"To Recommend"|"Can you recommend a good restaurant?"|"Recomendar <i>(verbo)</i>"|"Você pode recomendar um bom restaurante?"|"[sound:4323_to_recommend.mp3]"|"<img src='4323_to_recommend.jpg'>"
"To Remind"|"Can you remind me to call him tomorrow?"|"Lembrar alguém de algo <i>(verbo)</i>"|"Você pode me lembrar de ligar para ele amanhã?"|"[sound:4346_to_remind.mp3]"|"<img src='4346_to_remind.jpg'>"
"To Scan"|"Can you scan this document for me?"|"Digitalizar/escanear <i>(verbo)</i>"|"Você pode escanear este documento pra mim?"|"[sound:4399_to_scan.mp3]"|"<img src='4399_to_scan.jpg'>"
"Recipe"|"Can you send me that recipe?"|"Receita <i>(substantivo)</i>"|"Você pode me mandar essa receita?"|"[sound:2903_recipe.mp3]"|"<img src='2903_recipe.jpg'>"
"Draft"|"Can you send me the first draft by Friday?"|"Rascunho <i>(substantivo)</i>"|"Você pode me mandar o primeiro rascunho até sexta?"|"[sound:1053_draft.mp3]"|"<img src='1053_draft.jpg'>"
"To Share"|"Can you share that article with me?"|"Compartilhar <i>(verbo)</i>"|"Você pode compartilhar esse artigo comigo?"|"[sound:4428_to_share.mp3]"|"<img src='4428_to_share.jpg'>"
"To Slice"|"Can you slice the bread for me?"|"Fatiar <i>(verbo)</i>"|"Você pode fatiar o pão pra mim?"|"[sound:4452_to_slice.mp3]"|"<img src='4452_to_slice.jpg'>"
"To Sort"|"Can you sort these files by date?"|"Organizar <i>(verbo)</i>"|"Você pode organizar esses arquivos por data?"|"[sound:4465_to_sort.mp3]"|"<img src='4465_to_sort.jpg'>"
"To Spare"|"Can you spare a few minutes?"|"Dispensar/ter de sobra <i>(verbo)</i>"|"Você tem alguns minutos disponíveis?"|"[sound:4467_to_spare.mp3]"|"<img src='4467_to_spare.jpg'>"
"To Suggest"|"Can you suggest a good restaurant nearby?"|"Sugerir <i>(verbo)</i>"|"Você pode sugerir um bom restaurante aqui perto?"|"[sound:4517_to_suggest.mp3]"|"<img src='4517_to_suggest.jpg'>"
"To Sweep"|"Can you sweep the kitchen floor?"|"Varrer <i>(verbo)</i>"|"Você pode varrer o chão da cozinha?"|"[sound:4531_to_sweep.mp3]"|"<img src='4531_to_sweep.jpg'>"
"To Switch"|"Can you switch the light off?"|"Mudar/trocar/ligar ou desligar <i>(verbo)</i>"|"Você pode apagar a luz?"|"[sound:4535_to_switch.mp3]"|"<img src='4535_to_switch.jpg'>"
"Photo"|"Can you take a photo of us?"|"Foto <i>(substantivo)</i>"|"Você pode tirar uma foto da gente?"|"[sound:2611_photo.mp3]"|"<img src='2611_photo.jpg'>"
"Trash"|"Can you take out the trash before you leave?"|"Lixo <i>(substantivo)</i>"|"Você pode tirar o lixo antes de sair?"|"[sound:4697_trash.mp3]"|"<img src='4697_trash.jpg'>"
"To Taste"|"Can you taste the sauce and tell me if it needs more salt?"|"Provar/degustar <i>(verbo)</i>"|"Você pode provar o molho e me dizer se precisa mais sal?"|"[sound:4541_to_taste.mp3]"|"<img src='4541_to_taste.jpg'>"
"To Tie"|"Can you tie my shoes for me?"|"Amarrar <i>(verbo)</i>"|"Você pode amarrar meu tênis pra mim?"|"[sound:4553_to_tie.mp3]"|"<img src='4553_to_tie.jpg'>"
"To Translate"|"Can you translate this paragraph for me?"|"Traduzir <i>(verbo)</i>"|"Você consegue traduzir esse parágrafo pra mim?"|"[sound:4568_to_translate.mp3]"|"<img src='4568_to_translate.jpg'>"
"Volume"|"Can you turn down the volume? It's too loud."|"Volume <i>(substantivo)</i>"|"Você pode baixar o volume? Está muito alto."|"[sound:4845_volume.mp3]"|"<img src='4845_volume.jpg'>"
"Faster"|"Can you type faster than that?"|"Mais rápido <i>(adjetivo)</i>"|"Você consegue digitar mais rápido do que isso?"|"[sound:1320_faster.mp3]"|"<img src='1320_faster.jpg'>"
"Carbon"|"Carbon dioxide is released when we burn fossil fuels."|"Carbono <i>(substantivo)</i>"|"O dióxido de carbono é liberado quando queimamos combustíveis fósseis."|"[sound:505_carbon.mp3]"|"<img src='505_carbon.jpg'>"
